wav_filename,wav_filesize,transcript
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0007.wav,214638,but her {husband{ felt heavy at heart and thought it were better to share the last crust with the children.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0008.wav,273838,<early in the morning< the {stepmother{ came and pulled them out of (bed( and gave them each a slice of (bread( which was still smaller than the former peace.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0009.wav,215278,we are going into the &forest hurwood& and <in the evening< when we're ready we will come and fetch you again.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0010.wav,347598,|hansel| thought the roof tasted very nice and so he tore off a great piece wall. |gretel| broke a large round pain out of the window and sat down quite contentedly.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0011.wav,282318,come in and stop with me and no harm shall come to you.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0012.wav,521038,"the old woman behaved very kindly to them, but in reality she was a wicked old {witch{ who waylaid children and built the &bread house& in order to entice them in."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0013.wav,298318,"then she took up |hansel| with her rough hand and shut him up in a little cage with a lattice door, and although he screamed loudly, it was of no use."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0014.wav,201518,"|gretel| began to cry, but it was all useless for the old, which made her do as she wanted."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0015.wav,248078,"great hall, she cried in |apache| and get some water quickly be |hansel|, fat or lean. <this morning< i will kill and cook him."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0016.wav,100398,dear good god help us <now<. she prayed.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0017.wav,424398,"|creep| in, said the {witch{ and see if it is hot enough and then we will put in the (bread(, but she intended when |gretel| got in to shut up the (oven( and let her bake so that she might eat her as well as |hansel|."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0018.wav,78798,see i could even get in myself.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0019.wav,90478,and she got up and put her head into the (oven(.
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0020.wav,273198,"and <now<, as there was nothing to fear, they went back to the &witches house&, where in every corner were (caskets( full of (pearls( and precious stones."
/home/ubuntu/KerasDeepSpeech/dataset/7976-110523-0021.wav,161198,"then they began to run and rushing into the &house&, they fell upon their {father{'s neck."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0000.wav,327118,not having heard from captain |benny ****| for some little time rental thought it desirable in &sydney&'s interest to make inquiries at his club.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0001.wav,330958,the ~sailing master~ announced that he had orders to take the vessel back to her &port& with no other explanation than that the cruise was over.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0002.wav,312398,this alternative in the {captains{ plans terminating the voyage <a month< earlier than his arrangements had contemplated.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0003.wav,167758,|randall| waited while in &london& on the chance that |benedict| might pay him a visit.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0004.wav,213038,he is staying at this &hotel& to try the air of &sidon& 'em and defines that it agrees with him.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0005.wav,89038,had her beauty fascinated him.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0006.wav,448078,"|randall| ^wrote^ to accept the invitation, determining to present himself before the appointed hour and to question |catherine| privately without giving her the advantage over him of preparing herself for the !interview!."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0007.wav,143758,"after months of separation, he received a visit from |herbert|."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0008.wav,129358,"you distress me, |herbert|, more than words can say."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0009.wav,79438,he drank the (wine( greedily.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0010.wav,243598,"whatever reviving effect it might otherwise have produced on him, it made no change in the threatening gloom of his manner."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0011.wav,152398,"he put down the empty (glass(, taking no notice of his {brothers{ question."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0012.wav,159118,"|randall|, he said."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0013.wav,100398,i will do neither the one nor the other.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0014.wav,578798,you don't know what it is to be used to seeing a pretty creature always nicely dressed always about the &room&.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0015.wav,103118,"i'm alone, do you hear that alone?"
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0016.wav,91918,i haven't courage enough to do it for myself.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0017.wav,118478,"oh, why did i engage that {governess{?"
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0018.wav,70638,i'm afraid he said.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0019.wav,252238,i tried it <yesterday<. it set my brains on fire. i'm feeling that glass i took just <now<.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0020.wav,143120,he paused and put his hand to his fevered head.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0021.wav,154000,was his mind wandering into some other train of thought?
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0022.wav,72238,you can't do it.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0023.wav,83278,let me hear what it is :first:.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0024.wav,117358,"i feel for you, |herbert|, he said warmly."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0025.wav,156238,she shall have your message. all that i can do to ^persuade^ her shall be done.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0026.wav,156558,let me rest a little. he pleaded if i'm not in the way.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275154-0027.wav,280078,"he menti:one:d the name of :one: of the old {servants{ at &mount morvan&, who had attached himself to |randall|. after the breakup of the family."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0000.wav,335118,"on <the next day<, but :one: |randall| arranged his dip |archer| for siding him so as to arrive at the &hotel& <an hour< before the time appointed for the dinner."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0001.wav,212078,the new number of a popular <weekly< journal had that day been published. |randall| bought it.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0002.wav,283278,"after reading :one: or :two: of the political articles, he arrived at the columns specially devoted to fashionable intelligence."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0003.wav,113678,|randall| looked again at the :first: words in the paragraph.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0004.wav,372878,"with his own suspicions steadily contradicting him, he arrived at the &hotel&, obstinately believing that the charming {widow{ would prove to be a {stranger{."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0005.wav,260558,mrs |norman| and her little {daughter{ were out driving with a {friend{ and were expected to return in good time for dinner.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0006.wav,221358,mrs |presti| was at &home&.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0007.wav,121518,how nice of you to come. so soon she began.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0008.wav,103118,"she added, looking at him suspiciously."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0009.wav,196718,but you ought to have known that we are only <half an hour< behind you at side and am in the matter of news.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0010.wav,99438,"the report is premature, my good {friend{."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0011.wav,298638,"but if these newspaper people waited to find out weather report is true or false, how much gossip would society get in its favorite (newspapers(?"
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0012.wav,93678,you are to understand that |catherine| is a {widow{.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0013.wav,106798,"sit down, said mrs |presti|."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0014.wav,270158,you shall hear how my divorce {daughter{ and my poor little {grandchild{ were treated at |sandy seal| after you left us.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0015.wav,217998,you would have seen her pining for the company of other children.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0016.wav,272718,he was introduced to mrs. |norman|.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0017.wav,285198,"when he and i happen to be left together, he naturally wondered after having seen the beautiful {wife{ where the lucky {husband{ might be."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0018.wav,251118,"and the {captain{, of course, concluded after having been introduced |kitty|."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0019.wav,198478,were stories have been printed?
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0020.wav,221838,"before i consented to answer the child's inquiries, i came to an understanding with her {mother{."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0021.wav,56878,honestly.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0022.wav,214158,after that i had her {mother{'s authority for telling |kitty| that she would never see her {father{ again.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0023.wav,105038,she asked directly if her {father{ was dead.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0024.wav,249038,that will do mrs. |presti| your defenses thoroughly worthy of your conduct in all other respects.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0025.wav,101838,|randall| passed this over without notice.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0026.wav,110638,"a very wise decision, she remarked."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0027.wav,100878,have you any message for captain |benny deck|?
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0028.wav,116878,not at the &hotel& just <now<.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0029.wav,334798,it was a relief to |randall| in the present state of &catherines& relations toward |benedict|.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0030.wav,74958,goodbye dear |randall|.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0031.wav,154798,arrived at the &station&. |randall| found that he must wait for the (train(.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275155-0032.wav,329838,while he was walking up and down the platform with the mind doubly distressed by anxiety about his {brother{ and anxiety about |sidney| the (train( from &london& came in.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0000.wav,114638,"what are you doing here, he asked."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0001.wav,148558,"you have been to the &hotel&, he burst out. you have seen |catherine|."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0002.wav,254158,"we have both seen the same newspaper, of course, and you have been the :first: to clear the thing up."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0003.wav,359918,"not satisfied with gossip in private, the greedy public appetite devours gossip in print and wants more of it than any :one: {editor{ can supply."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0004.wav,105038,supposing the report had been true.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0005.wav,485838,"in the meantime, after what mrs. |presti| had confessed the cruel falsehood which had checked poor kitties natural inquiries raised an inseparable obstacle to a ^meeting^ between {father{ and child."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0006.wav,213838,he had promised to do his best toward persuading |catherine| to |grant sidney| and !interview!.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0007.wav,314318,"even the chance of successfully confiding her to |benny dex| protection had lost something of its fair promise, since |randle|'s visit to side and am."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0008.wav,250958,"be the results. however, what they might |randall| could see but :one: (plane( course before him <now<."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0009.wav,264078,considerations of delicacy seem to forbid taking this liberty.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0010.wav,437838,"what happier future could wait her, especially if she justified |randle|'s past experience of all that was candid and ^truthful^ in her character."
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0011.wav,165518,shall i say that she may expect an early visit from you when i see her <tomorrow<?
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0012.wav,182478,he added |sydney|'s address in a ^postscript^ and dispatched his letter that <evening<.
/home/ubuntu/KerasDeepSpeech/dataset/8297-275156-0013.wav,390158,"but it might perhaps be excusable to infer that the marriage had not yet been decided on, and that the {captains{ proposals were still waiting for |catherine|'s reply."
/home/ubuntu/KerasDeepSpeech/dataset/84-121123-0000.wav,66958,^go^ do you hear?
/home/ubuntu/KerasDeepSpeech/dataset/84-121123-0001.wav,127758,"but <in less than 5 minutes<, the staircase groaned beneath an extraordinary weight."
/home/ubuntu/KerasDeepSpeech/dataset/84-121123-0002.wav,438158,"at this moment the whole soul of the old man seemed centered in his eyes, which became bloodshot. the veins of the throat swelled his cheeks and temples became purple, as though he was struck with epilepsy. nothing was wanting to complete this, but the utterance of a cry."
